Yorkshire and The Humber	y		[[[[-0.77448830977252237,54.55739249937475],[-0.74349564544676805,54.528198269809209],[-0.71586966497302829,54.534366743978538],[-0.6820590347393628,54.51960872273915],[-0.67041608442538769,54.50077067856185],[-0.61320569029432637,54.494247465420123],[-0.61228485459469351,54.49415022505034],[-0.56896319197980239,54.479769803172374],[-0.52083919440307036,54.446262913847143],[-0.53271909271036255,54.433446144521632],[-0.52420239383957856,54.417255477379953],[-0.49097642187319812,54.407666934876829],[-0.46360705139055858,54.389032535512172],[-0.43269154151380457,54.340166838913042],[-0.41708135234548738,54.331444000111567],[-0.40743646987321158,54.293461535414529],[-0.38474371008576547,54.28821917118244],[-0.39669145022798535,54.274527322073219],[-0.36872022798730908,54.24845658362937],[-0.26549068096647582,54.216544017153645],[-0.28382256446133014,54.209735634910196],[-0.27688981520731232,54.186124150961177],[-0.2451934861514834,54.166475123537793],[-0.21250985504628364,54.157692031503835],[-0.093741496586170286,54.128447150078109],[-0.076304635387503414,54.116359989427622],[-0.10448172287035101,54.104145558693425],[-0.16681504332252051,54.098863517592278],[-0.2122825754804489,54.056571764901733],[-0.21308582710928095,54.007459224831116],[-0.15601325694438914,53.90161399286157],[-0.037125668962883621,53.788885732683653],[0.11653430101520618,53.663106089332082],[0.14563940247255672,53.607767196801404],[0.1466822308741392,53.600446553356576],[0.14199193406003449,53.595714332628752],[0.10758144400888837,53.571321014946619],[0.14247663194867213,53.597316402735132],[0.1446830147004306,53.60460755850329],[0.14236208731320396,53.60943710752241],[0.081428289664298589,53.640445531961866],[0.032466990058058663,53.649346026948784],[-0.053896068009883218,53.62907861359858],[-0.10343130892676812,53.63528522258401],[-0.21401908018980367,53.708867421254702],[-0.22714579784328681,53.708495806722638],[-0.23022420934514229,53.733553088707886],[-0.24307424491863486,53.729464590674183],[-0.24433266241328896,53.737176328877887],[-0.24404064316514371,53.737532040692287],[-0.24730468096392486,53.741171380142198],[-0.24513317673063698,53.736558972453921],[-0.25015733093586712,53.733309826258782],[-0.28663984823633648,53.742545209740577],[-0.3312153396380691,53.738312827808507],[-0.41920805608977063,53.719581214081039],[-0.54256462815239948,53.708442837577891],[-0.58333802560757919,53.72660046758498],[-0.6302179527027465,53.73399352370506],[-0.63724896562126698,53.728893452194256],[-0.6185344387723134,53.730510238372979],[-0.67161192527797287,53.721842737687233],[-0.69597986164462533,53.704361983341819],[-0.74259859088551228,53.706981521166817],[-0.71249206970398127,53.702334665239576],[-0.69852646968332865,53.697733473935934],[-0.70997840572145976,53.695864422092335],[-0.69972531004922112,53.695693402953047],[-0.69849365055812673,53.684611238892543],[-0.69173895388514506,53.678753298363738],[-0.68491602653149208,53.672834289475524],[-0.69490883600621145,53.694522887088496],[-0.63950413386044602,53.710169188324272],[-0.61065500172026421,53.714458249739785],[-0.5862544569499929,53.693338752697215],[-0.52351265825705673,53.676993730894878],[-0.47057572318839713,53.698225461401229],[-0.44341596965591884,53.697354177995216],[-0.4428444303842381,53.689281218796737],[-0.44257064539006857,53.6973313244509],[-0.39494446993873017,53.700048213094711],[-0.39049630224674442,53.689246723976332],[-0.38760502575080535,53.702188828988206],[-0.29415016166522079,53.714141503454975],[-0.20072360345549298,53.639965971577794],[-0.093843961973294393,53.581155684354371],[-0.079272873674364877,53.576956443491547],[-0.064009303398119333,53.583796576844748],[-0.015037666755076338,53.551509060144433],[-0.0035200292353848015,53.54671960799984],[-0.0085410757277875511,53.555669040033607],[0.017632178762200055,53.525494503754913],[-0.039600203026663838,53.513116555071939],[-0.04661353811375283,53.520098730272103],[-0.065045410609838261,53.518739657770283],[-0.075262003890499224,53.48933573992722],[-0.095488450310830614,53.485988996557332],[-0.089803735537529211,53.477682415300514],[-0.10782063241139,53.469862757724613],[-0.082209345071155737,53.451151006381814],[-0.12034371576013589,53.433564923371868],[-0.13187927203879696,53.435939397343105],[-0.14922774673644204,53.446699665390057],[-0.15368001692371741,53.465677758001178],[-0.18180471774049767,53.468649412252418],[-0.18856522927378483,53.484538058493904],[-0.2106049761471539,53.486288475141365],[-0.20408644879005541,53.511767342811595],[-0.21058957921805474,53.531706465002934],[-0.2198825272174964,53.532606491673405],[-0.1893408899450241,53.56592258852627],[-0.19518537497021402,53.571619357595424],[-0.22255890132977876,53.568016928263496],[-0.23466867519363444,53.586250419398048],[-0.25139555340981784,53.584653076988019],[-0.24847604907361026,53.593663692588713],[-0.29211512919742988,53.613267431218688],[-0.30855524677519852,53.61432875785917],[-0.3007431409412466,53.59528363097629],[-0.33593882109467665,53.558626592237466],[-0.41696297298743024,53.563214689895617],[-0.42900104604678901,53.574524715121655],[-0.46701837143787911,53.54896069238486],[-0.49092693040273788,53.545874923778236],[-0.50122912539684394,53.537461216573377],[-0.43066474992113679,53.546337156456765],[-0.40602526430156344,53.52391214232474],[-0.41553058361309697,53.51469152879524],[-0.48838365782199572,53.504860224504128],[-0.47825808930539704,53.47350153202764],[-0.55797981541362096,53.458877553692595],[-0.62975267497801479,53.458218992461454],[-0.62449110442922673,53.512839214857841],[-0.73857927855295291,53.519847091821752],[-0.74180708449857824,53.511582373564615],[-0.7510583049254228,53.50053756038691],[-0.76723587906192048,53.498904920595997],[-0.76816627472034216,53.496994408560639],[-0.76786487547387106,53.479376274686921],[-0.79795463291894786,53.455335186496924],[-0.81773987051300556,53.458276153519165],[-0.87191928143221409,53.466310803954919],[-0.91624902072313363,53.460295689715508],[-0.92024679424695854,53.465507650570416],[-0.90047062708259951,53.475155867279248],[-0.93556462528819506,53.502516529390896],[-0.95325920558714072,53.48442352928916],[-0.9859780850878036,53.47167337199496],[-0.99566979889403173,53.436926684330885],[-1.0143467395540857,53.426295496566205],[-1.0305152948553626,53.425195310394308],[-1.030949818776205,53.430979526401387],[-1.0804394327974296,53.426867859940259],[-1.1160410060278678,53.407349353796761],[-1.1155793804444074,53.397185749900657],[-1.134607688879294,53.390031564424589],[-1.1305370898492595,53.375571219511627],[-1.1460329144116503,53.369041145785246],[-1.1385396820323255,53.355907514216348],[-1.1626132876589628,53.356843862023048],[-1.1568433922065624,53.344969500267965],[-1.1410074608746446,53.346747678007475],[-1.1387181021037589,53.341382811779887],[-1.1997428285899956,53.311440185379858],[-1.2032390468771952,53.304223240584079],[-1.2306879344675732,53.308559735077687],[-1.2438683827737034,53.301569792194996],[-1.2820114132417382,53.309462590219887],[-1.2956781642191353,53.315036972456404],[-1.2885890265410678,53.326228054903865],[-1.2990230101544751,53.332511637373102],[-1.3246691749284341,53.328810013983947],[-1.3377510519612974,53.315848052015028],[-1.3867387127359234,53.317632135468628],[-1.3865715460455994,53.334902507269582],[-1.4110339067488262,53.341992492070979],[-1.4208664961299995,53.334567952456041],[-1.4419721146237243,53.337492489074307],[-1.4598802791635945,53.3306893691217],[-1.4552235818238712,53.321869141200878],[-1.4679128327396995,53.317120055771483],[-1.5021319395654833,53.317582076400448],[-1.5367688622067015,53.304748674427842],[-1.5617298936109583,53.306411317733293],[-1.5617310451326232,53.315970892952834],[-1.5805338958799084,53.311738089229145],[-1.5849020101910838,53.321587952367643],[-1.5990932789725245,53.311318199687591],[-1.6092015844931991,53.322663961062773],[-1.6254937445137034,53.316423978811471],[-1.6327269867773564,53.320839212965339],[-1.6123030616051184,53.343218669788271],[-1.5905479543638117,53.345920985243964],[-1.6635485403989674,53.366595166358941],[-1.6538178218741573,53.391910827110451],[-1.7049653208834097,53.405055973958504],[-1.7085322331030202,53.417339474213271],[-1.7397619621026121,53.420987916438975],[-1.7453229672617383,53.462175396111761],[-1.768437341473386,53.464766932786574],[-1.8014706324494074,53.480991760750449],[-1.7962882189835481,53.503152990571991],[-1.8222287811198359,53.521090921802319],[-1.8418208282336501,53.519908780265794],[-1.8734926257041471,53.540429650818865],[-1.8941094921737849,53.533611779300472],[-1.9096208319555059,53.53839098654683],[-1.912884642801103,53.55164361495526],[-1.9427258512669376,53.561641294111872],[-2.0094707871310633,53.616779511139192],[-2.0230359576258645,53.615839476909215],[-2.026815740564119,53.624167146105712],[-2.0512421731877466,53.683691758646255],[-2.0929064755162643,53.670161123932736],[-2.1180850077116959,53.671245224162305],[-2.1341272723452289,53.685734029075689],[-2.1422575511027726,53.678005808964173],[-2.1463280758957564,53.682231529449169],[-2.1732935866874818,53.723011683911075],[-2.1311744361811549,53.751544448375739],[-2.1363627488218495,53.780104459524196],[-2.1248155005891465,53.788055342496499],[-2.1283585181878895,53.799031303897152],[-2.112278990529826,53.805708389124938],[-2.0612505716973275,53.825635481963573],[-2.0469246370663119,53.82951028195064],[-2.0461303217125866,53.850141246457696],[-2.0899149919481887,53.868181972943468],[-2.0814470581963516,53.875680321460258],[-2.1030189479625347,53.890941297148437],[-2.1133461613504707,53.915626854480806],[-2.1322241068995575,53.926508851219715],[-2.1822814241080466,53.935390272791061],[-2.1845223916384175,53.952264130098584],[-2.1960183674942009,53.969575845516346],[-2.2257362558465994,53.961099451967925],[-2.2320154473971652,53.971229976872408],[-2.221062754042896,53.977927581934409],[-2.2303452943342426,53.981530343518664],[-2.2943197164411906,53.974432954965565],[-2.3191512381119272,53.993842017307365],[-2.3399231843609973,53.989427713568041],[-2.3523575748055099,53.994673786106524],[-2.3523103131786289,54.010538905888268],[-2.3395600366745537,54.009433317598102],[-2.3573232941674123,54.019117094779027],[-2.3740729771516196,54.049089061463469],[-2.4258264898236845,54.038094910289992],[-2.4695498463461587,54.046212243099475],[-2.4643474177428306,54.075279433005669],[-2.5095260184952792,54.095425330768698],[-2.5240096539456354,54.094622480185429],[-2.5647407252800871,54.12703770519709],[-2.5605044973763857,54.153052118427148],[-2.5339789553031138,54.15769271377259],[-2.4608627348339192,54.226716136062812],[-2.4056319367983838,54.224915168998734],[-2.3967796522524898,54.239381080598022],[-2.373020604101316,54.240098904377618],[-2.362317115092472,54.249752629702726],[-2.3376574530345664,54.237599071424725],[-2.3190963194986725,54.257155831079267],[-2.3245224643182367,54.303183622985529],[-2.3098414086399091,54.324314978390881],[-2.3677122391063805,54.356070615243858],[-2.3446479084135059,54.35962851078606],[-2.3170425565824555,54.376310518563606],[-2.2974404079711968,54.376898765334168],[-2.2917838819132701,54.39090451539446],[-2.3055067367938729,54.397120066217454],[-2.3081458899467089,54.419793772453112],[-2.2928652012528103,54.439307491843124],[-2.2495392232987412,54.451943436239368],[-2.1893155453668132,54.448978474048523],[-2.1775084798922459,54.46162567563335],[-2.1702130234063368,54.45819878557456],[-2.1165961737435746,54.462263478867548],[-2.0431984341863729,54.483599448430098],[-2.0447295214933425,54.475186274199423],[-1.9967643724946875,54.466903449237151],[-1.9700595918125832,54.451521541912662],[-1.9425432362703454,54.453395354993361],[-1.8591299843828297,54.481857903316751],[-1.8578005114488809,54.503539795287331],[-1.839433292690537,54.508437236489073],[-1.7929764841409066,54.484492429600358],[-1.7761323148578156,54.506728505058497],[-1.7796965286112865,54.531872994809383],[-1.733091361905335,54.527736413230336],[-1.7213108898176013,54.542301725283849],[-1.696926363552071,54.536006429707058],[-1.6579371656151582,54.534588923091384],[-1.6546751993752151,54.524650097058192],[-1.6337737814826623,54.525364379848057],[-1.6333290864264649,54.514111403271784],[-1.6114847270639605,54.520000787843635],[-1.6026374156854126,54.510581652222484],[-1.5810685374162052,54.51284565950597],[-1.5918807025688015,54.504300861454766],[-1.5792148538073452,54.505187685377621],[-1.5829803282520087,54.497100733708294],[-1.5551952090613061,54.48497819168405],[-1.5456727178171463,54.471238476764448],[-1.5198328109569332,54.471047016827761],[-1.5288369510237823,54.484813738615451],[-1.5141319189989362,54.48377509214108],[-1.5113408060410303,54.475012261658357],[-1.4917754820625666,54.486200492608475],[-1.4990522917346889,54.475678231232159],[-1.4753727545212727,54.473845178896454],[-1.4720522194731822,54.455599601360902],[-1.4561500092890918,54.452449254974994],[-1.4627913701272082,54.461392262405433],[-1.4534138501624805,54.466015435383902],[-1.4637987342549179,54.473550853355214],[-1.4591925875960179,54.494268021931454],[-1.4745579425818449,54.500711084513746],[-1.4585078364437942,54.503918889735807],[-1.434905292226041,54.48749317191669],[-1.4321177720715133,54.479454566063538],[-1.4127863622094965,54.477195399208938],[-1.4070888004288031,54.493529639040915],[-1.3950500477697243,54.485679973028603],[-1.381010550958486,54.494028931559058],[-1.3725615763598635,54.472307461813898],[-1.3644171375862226,54.465952409673747],[-1.3449150345045462,54.472408009253321],[-1.3436289617262041,54.46415541302332],[-1.3003374563252559,54.475849884329072],[-1.2809785134623048,54.490443118324123],[-1.2574030737100035,54.487321830028264],[-1.2566746677960499,54.501107913675895],[-1.2348659056462969,54.510316045445165],[-1.1461969491850517,54.502821612363462],[-1.1183800065873246,54.498198570585373],[-1.0945238497456964,54.506759836279926],[-1.0368514550928027,54.494044060522569],[-1.0034010530507658,54.503012100279825],[-0.95295159881172564,54.488035549001324],[-0.88082502332181434,54.497046861246091],[-0.84853074069474266,54.487972937657204],[-0.84864729702473141,54.530003829707638],[-0.82698492491003339,54.5485751001643],[-0.80041918962435998,54.55101092628238],[-0.7942509346287272,54.55844294929819],[-0.77448830977252237,54.55739249937475]],[[-0.52077041693269177,53.685218806041732],[-0.53574778273827472,53.681256423874522],[-0.55371706680489019,53.690332457819338],[-0.52077041693269177,53.685218806041732]]]]																					
East Midlands	y		[[[[-0.24847604907361026,53.593663692588713],[-0.25139555340981784,53.584653076988019],[-0.23466867519363444,53.586250419398048],[-0.22255890132977876,53.568016928263496],[-0.19518537497021402,53.571619357595424],[-0.1893408899450241,53.56592258852627],[-0.2198825272174964,53.532606491673405],[-0.21058957921805474,53.531706465002934],[-0.20408644879005541,53.511767342811595],[-0.2106049761471539,53.486288475141365],[-0.18856522927378483,53.484538058493904],[-0.18180471774049767,53.468649412252418],[-0.15368001692371741,53.465677758001178],[-0.14922774673644204,53.446699665390057],[-0.13187927203879696,53.435939397343105],[-0.12034371576013589,53.433564923371868],[-0.082209345071155737,53.451151006381814],[-0.10782063241139,53.469862757724613],[-0.089803735537529211,53.477682415300514],[-0.095488450310830614,53.485988996557332],[-0.075262003890499224,53.48933573992722],[-0.065045410609838261,53.518739657770283],[-0.04661353811375283,53.520098730272103],[-0.039600203026663838,53.513116555071939],[0.017632178762200055,53.525494503754913],[0.033515163271860063,53.522144113510294],[0.020562759100126341,53.518402935028924],[0.035321187087978594,53.519180783215667],[0.03692084351846503,53.510509510270275],[0.036050626993729275,53.52168640947675],[0.040698282420534297,53.507974163377902],[0.044425215709036077,53.514235243602471],[0.061089346066600034,53.51237330813197],[0.026825471469016485,53.529707570546542],[0.076557414451784905,53.513173386589024],[0.086714403957334762,53.515662835331518],[0.084494102496073739,53.499431097318997],[0.090733682437842564,53.491911672689731],[0.10128839197602249,53.49457052907038],[0.10080018753819611,53.484639295917745],[0.11510415404636504,53.484277125358808],[0.1038655423579064,53.491956962255031],[0.12129417716986926,53.483757558630572],[0.10287915060979171,53.493288240654657],[0.1128796305455232,53.494620652447274],[0.10889420589703079,53.50512170878887],[0.12930731055192865,53.499221613589945],[0.13457566015334582,53.484918890405638],[0.1432100868717279,53.48541864293432],[0.13864796765684861,53.494898115396126],[0.14670157873538983,53.492935173148467],[0.17363292641705971,53.471021935142367],[0.1653273144295207,53.473814243023099],[0.17938214435913366,53.44344149488407],[0.19048300755885209,53.438296535605886],[0.17542530626668743,53.436992609047024],[0.19121407325570544,53.437427100402999],[0.21105001319977298,53.417396276927121],[0.18948278801644702,53.417326011483311],[0.21308478695896388,53.416609693264519],[0.21251972254571672,53.416068149747723],[0.21214484036119119,53.416087701678144],[0.20638292485002627,53.410185707074611],[0.21223295390779134,53.415793310061467],[0.21437560361394306,53.40863344455893],[0.21415763863011772,53.415996785449785],[0.23139876951704047,53.40240079493838],[0.31946591710281136,53.271613401793573],[0.35561300203303875,53.192070387595521],[0.3492342526555362,53.112168093789876],[0.33798919786910331,53.101780510604222],[0.3376059522002634,53.101426379827686],[0.33408782312314073,53.086734212561836],[0.33494918723499373,53.094399831316103],[0.31919334331951499,53.091742382999847],[0.31886447338266655,53.091071356998143],[0.29924075947310713,53.090729603365894],[0.3156719251806151,53.088739209230958],[0.28843624615575392,53.075736119189322],[0.28178847429314419,53.080104329903641],[0.28747603726331855,53.074885455859906],[0.2571940755239408,53.063775050013803],[0.26890371110070876,53.063165751368096],[0.25823964871962118,53.056451306534932],[0.24882499577135489,53.052194299579632],[0.24286785209285738,53.057176860131875],[0.2485880972391773,53.051883027637935],[0.23604543293754249,53.053053647746786],[0.2445530844251719,53.048620068848614],[0.19958710322546352,53.032645608371432],[0.15142504775812785,53.00810713200169],[0.072307463723593618,52.932022030979702],[0.078378939768759232,52.932032937924987],[0.053181493218386118,52.91618111549586],[0.038379382008387121,52.905868898113162],[0.037421563773398656,52.903324308879633],[0.04083095248341586,52.906586761945164],[0.068550856517682904,52.918734919582292],[0.069157797580134975,52.908215533812992],[0.056376260184745924,52.903392627003868],[0.073377742718580483,52.906084841956016],[0.076990520452336647,52.898074435428207],[0.14501438634943528,52.885092473513467],[0.13601653175781403,52.874520875367608],[0.15028683690593639,52.882393299559489],[0.17633151014980653,52.874116224233994],[0.21426802067995729,52.828951366857829],[0.19720847970405916,52.829749401629705],[0.21507992368647449,52.828480392969666],[0.21491825323901817,52.822849273067284],[0.20437282647230456,52.781567799540234],[0.21681314956160055,52.820883400708709],[0.2452493228967392,52.822180602679822],[0.26744658846035724,52.81321849838092],[0.24508446057800928,52.784523806803257],[0.27220855575436764,52.772806361510092],[0.18632319748437898,52.735348631337352],[0.17205713879579554,52.737882691368675],[0.17122674836666013,52.738222466694424],[0.13297530936663338,52.739304477206815],[0.089011695398809751,52.723630166001037],[0.063626619320691621,52.727391509504507],[0.044149475987283339,52.714382349630711],[0.048566401637567147,52.681401660211101],[0.021500352427817365,52.664887288464634],[-0.031270683265057879,52.661532743985369],[-0.063713814376574335,52.675233094621262],[-0.087752503198596996,52.666786092683644],[-0.10219595821222885,52.672206195385279],[-0.14106199482317983,52.651507424782451],[-0.18002010497569115,52.660561158547111],[-0.1928678139687118,52.652438511052992],[-0.21250133296266305,52.666679493023743],[-0.26075390879923588,52.651417977875695],[-0.28924033853218789,52.670276188507202],[-0.33503714776197269,52.674865973626154],[-0.35022233897229005,52.661614684568448],[-0.40568126451901892,52.648046097136088],[-0.45269458869000495,52.654277664833891],[-0.49477345295312825,52.64031407268758],[-0.47092118090815471,52.623559338048096],[-0.49266486140874854,52.581900263389677],[-0.47881486822514668,52.573645147064951],[-0.41538140267834694,52.578742639747887],[-0.40729092111356796,52.564054854817023],[-0.41959378733018637,52.558961955043337],[-0.4012832971868513,52.538684682522188],[-0.4136026408185246,52.525679613701634],[-0.35434520326339392,52.506495072318657],[-0.35939958096036684,52.489859069129288],[-0.34159049247387563,52.466942627350313],[-0.37021703682563867,52.439930271417346],[-0.36240804100810192,52.433531278028362],[-0.41707283214130508,52.411599110950867],[-0.44150986446821244,52.384996434403455],[-0.49594626781548062,52.379515530279541],[-0.48851881584579065,52.374023541934989],[-0.4986998381875184,52.360095838827824],[-0.47768242555058549,52.348919991717167],[-0.48326419276193838,52.340903297457288],[-0.46665673761963905,52.33892757640001],[-0.46536575654509693,52.322953281237091],[-0.51982988017017784,52.317692568089704],[-0.51405119575582858,52.314697076167761],[-0.54196941428423739,52.289942446908526],[-0.53119018492943293,52.270402430369415],[-0.54197190903661452,52.256072748556456],[-0.56569305513298684,52.253468226443573],[-0.58633533898998813,52.272831334151107],[-0.61061703909960752,52.279497947271949],[-0.65365547098107069,52.268289307170932],[-0.63733162156623968,52.227317631719501],[-0.66813563765898165,52.195034111775826],[-0.70545558407218845,52.191570700785711],[-0.74973476872218925,52.166876768443139],[-0.77797510057561192,52.168732492990827],[-0.79209127053343775,52.151329460451343],[-0.80758788265875292,52.156979014384788],[-0.81404122799361078,52.142472341850016],[-0.83196662947178457,52.143683508717444],[-0.82820467451666357,52.132610552812586],[-0.88072032696299762,52.126331782705975],[-0.88701571095131104,52.114209337257577],[-0.87145010164592251,52.111753434748294],[-0.86953089083100732,52.100037660327189],[-0.84671254349174452,52.09150870347181],[-0.8314182458154995,52.07194700016516],[-0.83950048857076309,52.063827780328474],[-0.86267864582275711,52.06093403875726],[-0.85244693004421712,52.05070509399949],[-0.87132562915171385,52.040251852572602],[-0.87746874136439057,52.029971597908094],[-0.89011820922362161,52.031560565090146],[-0.90603023111326941,52.021221109171606],[-0.95187293263078732,52.081533622252095],[-0.96780530066127635,52.070910928160444],[-1.0263176157657816,52.075682109728227],[-1.0423272976276206,52.073710272346311],[-1.0276684466503518,52.063734266343687],[-1.0620650201846187,52.062735407962769],[-1.1219874660417897,52.045147242870065],[-1.1366651917737787,52.022243139319905],[-1.118086397297509,52.01542617208505],[-1.1343286983377894,51.997296387880958],[-1.1638234846559161,51.99341222674699],[-1.196259750334433,51.977431443206747],[-1.2416122346824485,51.986293363843906],[-1.2833969657328299,51.979547306736301],[-1.2781640188565067,52.014272669367188],[-1.3129200434728587,52.051452663439896],[-1.2975088141383244,52.078056694810215],[-1.3181599311756431,52.079921257678663],[-1.3211648641443461,52.087018928444415],[-1.2480850615426977,52.097160791913844],[-1.3318971346503017,52.168485056197007],[-1.3131345320795123,52.190467630291437],[-1.2811948679483516,52.19195294435012],[-1.2547799930311065,52.198888967500345],[-1.2846441562952831,52.238577294756148],[-1.266891068564596,52.235242378811314],[-1.2329988037976289,52.253258849954257],[-1.2157302806601706,52.266378164767517],[-1.233782948330028,52.290328106844022],[-1.2092338315898095,52.315204079674245],[-1.2653548904008445,52.32836068293966],[-1.233389859983413,52.346516042624444],[-1.174973034411174,52.356289807958206],[-1.2016132823077927,52.39673179591324],[-1.3059475412056165,52.493395280560549],[-1.325088121354846,52.501042324541231],[-1.4173442518639512,52.534455307061243],[-1.4599940236930804,52.551589927318204],[-1.522867776463328,52.570600599442564],[-1.5271552279268037,52.582737831675139],[-1.5607567684352557,52.596156242864836],[-1.5544543422778798,52.614761415126765],[-1.5713541797866903,52.635271629930067],[-1.544516986660146,52.644607876428751],[-1.551771415771366,52.667455106461077],[-1.5896451852037004,52.687260808178408],[-1.5975410451246546,52.700421766950207],[-1.6550415678090029,52.698798579805235],[-1.6566077269902617,52.721748472909056],[-1.7041580010674116,52.732078778129136],[-1.6665367472361128,52.784723032265703],[-1.611129501537119,52.781403560860909],[-1.6143453791771207,52.788274047594356],[-1.5888703662834545,52.79986598639487],[-1.5918268604704144,52.809490591178395],[-1.6104945372720931,52.816404309387458],[-1.5853520400372647,52.831714620523151],[-1.6267545635444483,52.854437174623357],[-1.6902718201672442,52.86446937820849],[-1.7006087664621545,52.860583523609172],[-1.7043443161813949,52.866680590102447],[-1.7253220546521328,52.859663184717263],[-1.7460032818645757,52.868693160497784],[-1.777220650713748,52.883814740851932],[-1.8282095949290187,52.884427754645209],[-1.8565755996029747,52.923390959895805],[-1.8297993167523992,52.945705985257092],[-1.8267809653897065,52.977085758932283],[-1.7624046883554116,52.999857683064839],[-1.7589314424069999,53.037315773926039],[-1.7789812967006506,53.044844374109339],[-1.7756527313329069,53.059354642546836],[-1.7942390198959874,53.088394057015002],[-1.7837258959913966,53.102827982050762],[-1.8218763707036536,53.136704070198043],[-1.8125400904743481,53.154343116239538],[-1.8607315288104336,53.188425564890373],[-1.8986329308625309,53.199956979068702],[-1.9567072298320314,53.213747609357121],[-1.9623646100711731,53.226241735640443],[-1.9874077586702945,53.213585848714644],[-1.9902645357303708,53.222998899103175],[-1.9748587542097524,53.231061053468366],[-2.0094818512470924,53.26065245498831],[-2.0067850524282105,53.354572112553512],[-2.0310584632429975,53.370262386109417],[-2.0337754326439379,53.375541569778342],[-2.0046428672419485,53.38632727750106],[-1.9923294705590848,53.415193133037434],[-2.0136971820304006,53.41589010980217],[-2.0262554175393022,53.429865161428552],[-2.0142275054075514,53.439762754659952],[-2.0042160519744652,53.435921785856131],[-2.0082348527361096,53.441549299515088],[-1.9857923781604623,53.455226772160515],[-1.9878195754885315,53.481110399382757],[-1.9633859892602221,53.509827260668978],[-1.9513326747583331,53.504198838890481],[-1.9219728457749539,53.50995468489181],[-1.9267806556102467,53.520948749689659],[-1.9096208319555059,53.53839098654683],[-1.8941094921737849,53.533611779300472],[-1.8734926257041471,53.540429650818865],[-1.8418208282336501,53.519908780265794],[-1.8222287811198359,53.521090921802319],[-1.7962882189835481,53.503152990571991],[-1.8014706324494074,53.480991760750449],[-1.768437341473386,53.464766932786574],[-1.7453229672617383,53.462175396111761],[-1.7397619621026121,53.420987916438975],[-1.7085322331030202,53.417339474213271],[-1.7049653208834097,53.405055973958504],[-1.6538178218741573,53.391910827110451],[-1.6635485403989674,53.366595166358941],[-1.5905479543638117,53.345920985243964],[-1.6123030616051184,53.343218669788271],[-1.6327269867773564,53.320839212965339],[-1.6254937445137034,53.316423978811471],[-1.6092015844931991,53.322663961062773],[-1.5990932789725245,53.311318199687591],[-1.5849020101910838,53.321587952367643],[-1.5805338958799084,53.311738089229145],[-1.5617310451326232,53.315970892952834],[-1.5617298936109583,53.306411317733293],[-1.5367688622067015,53.304748674427842],[-1.5021319395654833,53.317582076400448],[-1.4679128327396995,53.317120055771483],[-1.4552235818238712,53.321869141200878],[-1.4598802791635945,53.3306893691217],[-1.4419721146237243,53.337492489074307],[-1.4208664961299995,53.334567952456041],[-1.4110339067488262,53.341992492070979],[-1.3865715460455994,53.334902507269582],[-1.3867387127359234,53.317632135468628],[-1.3377510519612974,53.315848052015028],[-1.3246691749284341,53.328810013983947],[-1.2990230101544751,53.332511637373102],[-1.2885890265410678,53.326228054903865],[-1.2956781642191353,53.315036972456404],[-1.2820114132417382,53.309462590219887],[-1.2438683827737034,53.301569792194996],[-1.2306879344675732,53.308559735077687],[-1.2032390468771952,53.304223240584079],[-1.1997428285899956,53.311440185379858],[-1.1387181021037589,53.341382811779887],[-1.1410074608746446,53.346747678007475],[-1.1568433922065624,53.344969500267965],[-1.1626132876589628,53.356843862023048],[-1.1385396820323255,53.355907514216348],[-1.1460329144116503,53.369041145785246],[-1.1305370898492595,53.375571219511627],[-1.134607688879294,53.390031564424589],[-1.1155793804444074,53.397185749900657],[-1.1160410060278678,53.407349353796761],[-1.0804394327974296,53.426867859940259],[-1.030949818776205,53.430979526401387],[-1.0305152948553626,53.425195310394308],[-1.0143467395540857,53.426295496566205],[-0.99566979889403173,53.436926684330885],[-0.9859780850878036,53.47167337199496],[-0.95325920558714072,53.48442352928916],[-0.93556462528819506,53.502516529390896],[-0.90047062708259951,53.475155867279248],[-0.92024679424695854,53.465507650570416],[-0.91624902072313363,53.460295689715508],[-0.87191928143221409,53.466310803954919],[-0.81773987051300556,53.458276153519165],[-0.79795463291894786,53.455335186496924],[-0.76786487547387106,53.479376274686921],[-0.76816627472034216,53.496994408560639],[-0.76723587906192048,53.498904920595997],[-0.7510583049254228,53.50053756038691],[-0.74180708449857824,53.511582373564615],[-0.73857927855295291,53.519847091821752],[-0.62449110442922673,53.512839214857841],[-0.62975267497801479,53.458218992461454],[-0.55797981541362096,53.458877553692595],[-0.47825808930539704,53.47350153202764],[-0.48838365782199572,53.504860224504128],[-0.41553058361309697,53.51469152879524],[-0.40602526430156344,53.52391214232474],[-0.43066474992113679,53.546337156456765],[-0.50122912539684394,53.537461216573377],[-0.49092693040273788,53.545874923778236],[-0.46701837143787911,53.54896069238486],[-0.42900104604678901,53.574524715121655],[-0.41696297298743024,53.563214689895617],[-0.33593882109467665,53.558626592237466],[-0.3007431409412466,53.59528363097629],[-0.30855524677519852,53.61432875785917],[-0.29211512919742988,53.613267431218688],[-0.24847604907361026,53.593663692588713]]]]																					
